"source","target","type","weight"
149,181,"undirected",21
149,182,"undirected",11
149,184,"undirected",119
149,185,"undirected",1607
149,186,"undirected",322
149,187,"undirected",23
149,188,"undirected",84
149,189,"undirected",127
149,190,"undirected",5
149,191,"undirected",176
149,192,"undirected",79
149,193,"undirected",35
149,194,"undirected",33
149,195,"undirected",6
149,198,"undirected",5
149,202,"undirected",1
149,204,"undirected",4
149,206,"undirected",10
149,208,"undirected",11
149,209,"undirected",1
149,210,"undirected",29
149,211,"undirected",144
149,212,"undirected",10
149,213,"undirected",1
149,215,"undirected",5
149,223,"undirected",19
149,224,"undirected",8
149,226,"undirected",11
149,227,"undirected",3
149,229,"undirected",6
149,231,"undirected",2
149,232,"undirected",16
149,233,"undirected",1
149,235,"undirected",1
149,236,"undirected",1
149,237,"undirected",9
149,238,"undirected",2
149,241,"undirected",1
149,250,"undirected",3
149,253,"undirected",4
149,254,"undirected",2
149,255,"undirected",1
149,261,"undirected",1
149,262,"undirected",1
149,271,"undirected",2591
149,272,"undirected",258
149,273,"undirected",391
149,274,"undirected",3697
149,275,"undirected",122
149,277,"undirected",8
149,278,"undirected",18
149,279,"undirected",106
149,280,"undirected",15
149,281,"undirected",5
149,282,"undirected",7
149,283,"undirected",11
149,284,"undirected",620
149,285,"undirected",1266
149,286,"undirected",5235
149,287,"undirected",379
149,288,"undirected",1726
149,289,"undirected",285
149,290,"undirected",13
149,291,"undirected",6
149,292,"undirected",630
149,293,"undirected",55
149,295,"undirected",5
149,296,"undirected",399
149,300,"undirected",4
149,302,"undirected",5
149,303,"undirected",2
149,304,"undirected",5
149,307,"undirected",2
149,308,"undirected",17
149,319,"undirected",1
149,320,"undirected",3
149,321,"undirected",3
149,339,"undirected",70
149,340,"undirected",374
149,341,"undirected",109
149,342,"undirected",2
149,343,"undirected",11
149,344,"undirected",83
149,345,"undirected",48
149,346,"undirected",169
149,349,"undirected",3
149,350,"undirected",31
149,351,"undirected",11
149,359,"undirected",64
149,361,"undirected",81
149,362,"undirected",1547
149,363,"undirected",50
149,364,"undirected",170
149,366,"undirected",8
149,368,"undirected",9
149,369,"undirected",2
149,370,"undirected",2
149,371,"undirected",1
149,372,"undirected",12
149,373,"undirected",14
149,374,"undirected",251
149,375,"undirected",737
149,376,"undirected",231
149,377,"undirected",619
149,378,"undirected",955
149,379,"undirected",2453
149,380,"undirected",1544
149,381,"undirected",371
149,382,"undirected",168
149,383,"undirected",2140
149,384,"undirected",1729
149,385,"undirected",3617
149,386,"undirected",3787
149,387,"undirected",1644
149,388,"undirected",4190
149,389,"undirected",3435
149,390,"undirected",1503
149,391,"undirected",1025
149,393,"undirected",2676
150,151,"undirected",2
150,152,"undirected",399
150,153,"undirected",1120
150,154,"undirected",2379
150,155,"undirected",2700
150,156,"undirected",10510
150,157,"undirected",4534
150,158,"undirected",6484
150,174,"undirected",4
150,175,"undirected",13
150,176,"undirected",3
150,179,"undirected",64
150,181,"undirected",8
150,182,"undirected",17
150,184,"undirected",67
150,185,"undirected",790
150,186,"undirected",310
150,187,"undirected",14
150,188,"undirected",17
150,189,"undirected",63
150,190,"undirected",1
150,191,"undirected",142
150,192,"undirected",45
150,193,"undirected",5
150,194,"undirected",6
150,195,"undirected",8
150,206,"undirected",3
150,208,"undirected",28
150,209,"undirected",1
150,210,"undirected",1
150,211,"undirected",87
150,212,"undirected",5
150,214,"undirected",1
150,215,"undirected",4
150,223,"undirected",5
150,229,"undirected",3
150,231,"undirected",5
150,232,"undirected",7
150,233,"undirected",1
150,234,"undirected",1
150,239,"undirected",2
150,241,"undirected",2
150,242,"undirected",1
150,249,"undirected",1
150,250,"undirected",19
150,251,"undirected",8
150,252,"undirected",18
150,253,"undirected",7
150,254,"undirected",2
150,255,"undirected",12
150,257,"undirected",4
150,261,"undirected",1
150,266,"undirected",1
150,268,"undirected",7
150,271,"undirected",690
150,272,"undirected",113
150,273,"undirected",232
150,274,"undirected",4999
150,275,"undirected",118
150,278,"undirected",13
150,279,"undirected",10
150,280,"undirected",1
150,281,"undirected",1
150,282,"undirected",5
150,283,"undirected",21
150,284,"undirected",315
150,285,"undirected",403
150,286,"undirected",4348
150,287,"undirected",123
150,288,"undirected",602
150,289,"undirected",46
150,290,"undirected",5
150,292,"undirected",373
150,293,"undirected",5
150,294,"undirected",1
150,296,"undirected",154
150,308,"undirected",13
150,320,"undirected",2
150,321,"undirected",2
150,339,"undirected",34
150,340,"undirected",211
150,341,"undirected",24
150,344,"undirected",15
150,345,"undirected",18
150,346,"undirected",38
150,349,"undirected",3
150,350,"undirected",11
150,351,"undirected",10
150,353,"undirected",2
150,357,"undirected",1
150,359,"undirected",11
150,361,"undirected",9
150,362,"undirected",360
150,363,"undirected",14
150,364,"undirected",81
150,366,"undirected",2
150,368,"undirected",4
150,372,"undirected",7
150,373,"undirected",20
150,374,"undirected",241
150,375,"undirected",622
150,376,"undirected",139
150,377,"undirected",369
150,378,"undirected",1192
150,379,"undirected",1341
150,380,"undirected",151
150,381,"undirected",81
150,382,"undirected",128
150,383,"undirected",1204
150,384,"undirected",489
150,385,"undirected",1581
150,386,"undirected",7828
150,387,"undirected",1459
150,388,"undirected",3984
150,389,"undirected",1223
150,390,"undirected",291
150,391,"undirected",1065
150,393,"undirected",1689
151,155,"undirected",3
151,156,"undirected",3
151,157,"undirected",2
151,158,"undirected",1
151,184,"undirected",1
151,274,"undirected",2
151,289,"undirected",2
151,292,"undirected",3
151,384,"undirected",1
151,385,"undirected",1
151,386,"undirected",1
151,388,"undirected",7
151,389,"undirected",1
151,390,"undirected",1
152,153,"undirected",19
152,154,"undirected",57
152,155,"undirected",56
152,156,"undirected",295
152,157,"undirected",51
152,158,"undirected",481
152,182,"undirected",10
152,185,"undirected",6
152,186,"undirected",10
152,204,"undirected",1
152,206,"undirected",2
152,211,"undirected",10
152,212,"undirected",19
152,215,"undirected",1
152,229,"undirected",11
152,231,"undirected",6
152,232,"undirected",3
152,250,"undirected",1
152,252,"undirected",1
152,254,"undirected",2
152,271,"undirected",3
152,272,"undirected",2
152,273,"undirected",1
152,274,"undirected",110
152,275,"undirected",2
152,278,"undirected",6
152,284,"undirected",9
152,285,"undirected",5
152,286,"undirected",130
152,287,"undirected",4
152,288,"undirected",14
152,290,"undirected",1
152,292,"undirected",12
152,293,"undirected",1
152,296,"undirected",14
152,339,"undirected",3
152,340,"undirected",11
152,341,"undirected",1
152,344,"undirected",17
152,346,"undirected",7
152,350,"undirected",4
152,359,"undirected",2
152,361,"undirected",1
152,362,"undirected",4
152,363,"undirected",3
152,364,"undirected",9
152,366,"undirected",14
152,374,"undirected",29
152,375,"undirected",6
152,376,"undirected",29
152,377,"undirected",15
152,378,"undirected",16
152,379,"undirected",23
152,380,"undirected",3
152,381,"undirected",17
152,383,"undirected",19
152,384,"undirected",8
152,385,"undirected",50
152,386,"undirected",37
152,387,"undirected",43
152,388,"undirected",109
152,389,"undirected",14
152,390,"undirected",3
152,391,"undirected",23
152,393,"undirected",13
153,154,"undirected",977
153,155,"undirected",576
153,156,"undirected",1553
153,157,"undirected",605
153,158,"undirected",745
153,175,"undirected",1
153,176,"undirected",1
153,179,"undirected",3
153,184,"undirected",2
153,185,"undirected",55
153,186,"undirected",16
153,187,"undirected",1
153,188,"undirected",3
153,189,"undirected",2
153,191,"undirected",13
153,192,"undirected",31
153,194,"undirected",4
153,208,"undirected",3
153,211,"undirected",11
153,212,"undirected",1
153,215,"undirected",1
153,224,"undirected",5
153,229,"undirected",2
153,232,"undirected",13
153,233,"undirected",2
153,234,"undirected",2
153,235,"undirected",17
153,241,"undirected",2
153,250,"undirected",3
153,254,"undirected",1
153,255,"undirected",1
153,261,"undirected",1
153,271,"undirected",99
153,272,"undirected",27
153,273,"undirected",52
153,274,"undirected",483
153,275,"undirected",12
153,278,"undirected",2
153,279,"undirected",2
153,283,"undirected",2
153,284,"undirected",25
153,285,"undirected",38
153,286,"undirected",503
153,287,"undirected",12
153,288,"undirected",43
153,289,"undirected",4
153,290,"undirected",1
153,292,"undirected",70
153,293,"undirected",1
153,296,"undirected",20
153,307,"undirected",1
153,308,"undirected",7
153,339,"undirected",4
153,340,"undirected",43
153,341,"undirected",2
153,345,"undirected",3
153,346,"undirected",11
153,349,"undirected",6
153,350,"undirected",6
153,351,"undirected",26
153,361,"undirected",1
153,362,"undirected",85
153,363,"undirected",2
153,364,"undirected",28
153,373,"undirected",2
153,374,"undirected",50
153,375,"undirected",76
153,376,"undirected",17
153,377,"undirected",140
153,378,"undirected",637
153,379,"undirected",339
153,380,"undirected",49
153,381,"undirected",8
153,382,"undirected",16
153,383,"undirected",138
153,384,"undirected",94
153,385,"undirected",202
153,386,"undirected",707
153,387,"undirected",278
153,388,"undirected",482
153,389,"undirected",60
153,390,"undirected",126
153,391,"undirected",207
153,393,"undirected",298
154,155,"undirected",1409
154,156,"undirected",3630
154,157,"undirected",1612
154,158,"undirected",3079
154,163,"undirected",3
154,175,"undirected",3
154,184,"undirected",5
154,185,"undirected",41
154,186,"undirected",20
154,188,"undirected",1
154,189,"undirected",2
154,190,"undirected",15
154,191,"undirected",33
154,192,"undirected",34
154,194,"undirected",2
154,204,"undirected",1
154,211,"undirected",4
154,223,"undirected",18
154,226,"undirected",1
154,229,"undirected",2
154,252,"undirected",1
154,271,"undirected",1
154,272,"undirected",11
154,273,"undirected",38
154,274,"undirected",779
154,275,"undirected",13
154,278,"undirected",6
154,282,"undirected",2
154,283,"undirected",2
154,284,"undirected",38
154,285,"undirected",31
154,286,"undirected",583
154,287,"undirected",1
154,288,"undirected",18
154,292,"undirected",180
154,293,"undirected",1
154,296,"undirected",24
154,308,"undirected",14
154,319,"undirected",3
154,321,"undirected",1
154,339,"undirected",8
154,340,"undirected",36
154,341,"undirected",1
154,346,"undirected",1
154,350,"undirected",6
154,351,"undirected",1
154,359,"undirected",6
154,361,"undirected",1
154,362,"undirected",153
154,364,"undirected",13
154,368,"undirected",1
154,372,"undirected",1
154,373,"undirected",1
154,374,"undirected",33
154,375,"undirected",23
154,376,"undirected",12
154,377,"undirected",121
154,378,"undirected",693
154,379,"undirected",524
154,380,"undirected",66
154,381,"undirected",9
154,382,"undirected",3
154,383,"undirected",90
154,384,"undirected",83
154,385,"undirected",197
154,386,"undirected",209
154,387,"undirected",115
154,388,"undirected",432
154,389,"undirected",13
154,390,"undirected",220
154,391,"undirected",874
154,393,"undirected",193
155,156,"undirected",4056
155,157,"undirected",2161
155,158,"undirected",4546
155,173,"undirected",1
155,184,"undirected",2
155,185,"undirected",13
155,186,"undirected",14
155,189,"undirected",4
155,191,"undirected",13
155,192,"undirected",4
155,204,"undirected",2
155,206,"undirected",2
155,208,"undirected",50
155,211,"undirected",104
155,212,"undirected",8
155,214,"undirected",2
155,215,"undirected",6
155,223,"undirected",4
155,224,"undirected",1
155,226,"undirected",2
155,228,"undirected",1
155,229,"undirected",23
155,230,"undirected",3
155,231,"undirected",43
155,232,"undirected",8
155,235,"undirected",5
155,241,"undirected",2
155,252,"undirected",2
155,253,"undirected",11
155,254,"undirected",4
155,255,"undirected",1
155,271,"undirected",17
155,272,"undirected",9
155,273,"undirected",43
155,274,"undirected",745
155,275,"undirected",20
155,278,"undirected",3
155,279,"undirected",1
155,283,"undirected",1
155,284,"undirected",70
155,285,"undirected",68
155,286,"undirected",564
155,287,"undirected",2
155,288,"undirected",23
155,289,"undirected",12
155,292,"undirected",242
155,293,"undirected",3
155,295,"undirected",32
155,296,"undirected",45
155,300,"undirected",3
155,302,"undirected",1
155,308,"undirected",17
155,320,"undirected",2
155,321,"undirected",2
155,322,"undirected",2
155,339,"undirected",4
155,340,"undirected",45
155,341,"undirected",3
155,344,"undirected",2
155,345,"undirected",4
155,346,"undirected",11
155,361,"undirected",1
155,362,"undirected",17
155,363,"undirected",3
155,364,"undirected",15
155,374,"undirected",15
155,375,"undirected",15
155,376,"undirected",8
155,377,"undirected",26
155,378,"undirected",36
155,379,"undirected",327
155,380,"undirected",9
155,381,"undirected",8
155,383,"undirected",113
155,384,"undirected",137
155,385,"undirected",132
155,386,"undirected",96
155,387,"undirected",90
155,388,"undirected",442
155,389,"undirected",27
155,390,"undirected",29
155,391,"undirected",180
155,393,"undirected",94
156,157,"undirected",4684
156,158,"undirected",10926
156,174,"undirected",1
156,175,"undirected",4
156,177,"undirected",3
156,182,"undirected",1
156,184,"undirected",12
156,185,"undirected",103
156,186,"undirected",122
156,187,"undirected",2
156,188,"undirected",9
156,189,"undirected",17
156,191,"undirected",75
156,192,"undirected",33
156,193,"undirected",2
156,194,"undirected",1
156,206,"undirected",1
156,208,"undirected",1
156,211,"undirected",47
156,212,"undirected",2
156,214,"undirected",9
156,215,"undirected",3
156,223,"undirected",3
156,224,"undirected",1
156,226,"undirected",7
156,229,"undirected",3
156,232,"undirected",3
156,239,"undirected",1
156,241,"undirected",1
156,250,"undirected",1
156,252,"undirected",1
156,253,"undirected",1
156,254,"undirected",1
156,255,"undirected",2
156,271,"undirected",27
156,272,"undirected",57
156,273,"undirected",102
156,274,"undirected",3302
156,275,"undirected",65
156,278,"undirected",35
156,279,"undirected",8
156,282,"undirected",3
156,283,"undirected",8
156,284,"undirected",262
156,285,"undirected",225
156,286,"undirected",2641
156,287,"undirected",27
156,288,"undirected",121
156,289,"undirected",17
156,290,"undirected",2
156,292,"undirected",537
156,293,"undirected",1
156,295,"undirected",43
156,296,"undirected",201
156,308,"undirected",30
156,319,"undirected",1
156,320,"undirected",3
156,339,"undirected",14
156,340,"undirected",88
156,341,"undirected",5
156,344,"undirected",7
156,345,"undirected",10
156,346,"undirected",32
156,350,"undirected",8
